"plz","name","email"
"61389","Schmitten","ordnungsamt@schmitten.de"
"61449","Steinbach (Taunus)","ordnungspolizei@stadt-steinbach.de"
"61462","Ordnungsamt Königstein","ordnung@koenigstein.de"
"61476","Kronberg im Taunus","ordnungsamt@kronberg.de"
"63128","Dietzenbach","owi@dietzenbach.de"
"63179","Obertshausen","ordnungswidrigkeiten@obertshausen.de"
"63225","Langen (Hessen)","privatanzeigen@langen.de"
"63500","Seligenstadt","ordnungsamt@seligenstadt.de"
"63526","Erlensee","ordnungspolizei@erlensee.de"
"63549","Ronneburg (Hessen)","owi.obb@ronneburg.eu"
"63594","Hasselroth","ordnungsamt@hasselroth.de"
"63667","Nidda","ordnungsamt@nidda.de"
"63683","Ortenberg","ordnungsamt@ortenberg.net"
"63688","Gedern","ordnungsamt@gedern.de"
"63773","Goldbach (Unterfranken)","info@zvau.de"
"63791","Karlstein am Main","ordnungsamt@karlstein.de"
"63796","Kahl am Main","info@zvau.de"
"63801","Kleinostheim","pi.aschaffenburg@polizei.bayern.de"
"63834","Sulzbach am Main","birgit.maidhof@sulzbach-main.de"
"63856","Bessenbach","info@zvau.de"
"63872","Heimbuchenthal","poststelle@vgem-mespelbrunn.bayern.de"
"63930","Neunkirchen","ordnungsamt@neunkirchen.de"
"64331","Weiterstadt","sicherheit@weiterstadt.de"
"64342","Seeheim-Jugenheim","kommunalpolizei@seeheim-jugenheim.de"
"64354","Reinheim","ordnungsamt@reinheim.de"
"64372","Ober-Ramstadt","ordnungsamt@ober-ramstadt.de"
"64380","Roßdorf (bei Darmstadt)","ordnungsamt@rossdorf.de"
"64390","Erzhausen","obb@egelsbach-erzhausen.de"
"64404","Bickenbach","kommunalpolizei@seeheim-jugenheim.de"
"64405","Fischbachtal","owi@fischbachtal.de"
"64546","Mörfelden-Walldorf","ordnungsbehoerde@moerfelden-walldorf.de"
"64560","Riedstadt","n.schwarz@riedstadt.de"
"64572","Büttelborn","ordnungsamt@buettelborn.de"
"64646","Heppenheim","ordnung@stadt.heppenheim.de"
"64665","Alsbach-Hähnlein","ordnungsamt@alsbach-haehnlein.de"
"64683","Einhausen","heiko.helber@einhausen.de"
"64711","Erbach (Odenwald)","ordnungsamt@erbach.de"
"64743","Erbach (Odenwald)","diane-truber@erbach.de"
"64807","Dieburg","ordnungsamt@dieburg.de"
"64832","Babenhausen (Hessen)","ordnungsamt@babenhausen.de"
"64839","Münster (Hessen)","rathaus@muenster-hessen.de"
"64846","Groß-Zimmern","frank@gross-zimmern.com"
"64850","Schaafheim","rathaus@schaafheim.de"
"65329","Hohenstein","tatjana.jadatz@hohenstein-hessen.de"
"65388","Schlangenbad","ordnungsamt@schlangenbad.de"
"65399","Kiedrich im Rheingau","buergermeister@kiedrich.de"
"65439","Flörsheim am Main","ordnungsamt@floersheim-main.de"
"65451","Kelsterbach","gewerbeamt@kelsterbach.de"
"65462","Ginsheim-Gustavsburg","stadtpolizei@gigu.de"
"65474","Bischofsheim (Groß Gerau)","verkehrsueberwachung@bischofsheim.de"
"65527","Niedernhausen","info@niedernhausen.de"
"65549","Limburg an der Lahn","owi@stadt.limburg.de"
"65550","Limburg an der Lahn","owi@stadt.limburg.de"
"65551","Limburg an der Lahn","owi@stadt.limburg.de"
"65552","Limburg an der Lahn","owi@stadt.limburg.de"
"65553","Limburg an der Lahn","owi@stadt.limburg.de"
"65554","Limburg an der Lahn","owi@stadt.limburg.de"
"65555","Limburg an der Lahn","owi@stadt.limburg.de"
"65556","Limburg an der Lahn","owi@stadt.limburg.de"
"65760","Eschborn","verkehrssicherheit@eschborn.de"
"65817","Eppstein","info@eppstein.de"
"65830","Kriftel","owi@kriftel.de"
"65835","Liederbach","ordnungspolizei@liederbach-taunus.de"
"65843","Sulzbach (Taunus)","ordnungspolizei@sulzbach-taunus.de"
"66539","Neunkirchen","ordnungsamt@neunkirchen.de"
"66540","Neunkirchen","ordnungsamt@neunkirchen.de"
"66763","Dillingen","stadt@dillingen-saar.de"
"66914","Waldmohr","info@vgwaldmohr.rlp.de"
"66954","Pirmasens","info@pirmasens-land.de"
"66955","Pirmasens","info@pirmasens.de"
"66969","Lemberg","info@pirmasens-land.de"
"66976","Rodalben","posteingang@rodalben.de"
"66978","Leimen","stadt@leimen.de"
"66987","Thaleischweiler-Fröschen","dressler.m@vgthal.de"
"67117","Limburgerhof","gemeinde@limburgerhof.de"
"67133","Maxdorf","ordnungsamt@vg-maxdorf.de"
"67240","Bobenheim-Roxheim","peter.raab@bobenheim-roxheim.de"
"67278","Bockenheim an der Weinstraße","info@vg-l.de"
"67434","Neustadt an der Weinstraße","parken@neustadt.eu"
"67585","Dorn-Dürkheim","beate.leuchtweis@vg-rhein-selz.de"
"67586","Hillesheim (Rheinhessen)","beate.leuchtweis@vg-rhein-selz.de"
"67587","Wintersheim","beate.leuchtweis@vg-rhein-selz.de"
"67591","Wachenheim","andreas.eckel@vg-monsheim.de"
"67593","Westhofen","post@vg-wonnegau.de"
"67596","Dittelsheim-Heßloch","f.bauer@vg-wonnegau.de"
"67681","Sembach","info@enkenbach-alsenborn.de"
"67688","Rodenbach","gido.puhl@rodenbach.de"
"67697","Otterberg","postfach@otterbach-otterberg.de"
"67714","Waldfischbach-Burgalben","feedback@waldfischbach-burgalben.de"
"79241","Ihringen","ordnungsrecht@lkbh.de"
"79585","Steinen","gemeinde@steinen.de"
"83083","Riedering","bauhof@riedering.de"
"83233","Bernau am Chiemsee","hofmann@bernau-am-chiemsee.de"
"83620","Feldkirchen-Westerham","peidli@feldkirchen-westerham.de"
"84144","Geisenhausen","rathaus@geisenhausen.de"
"85560","Ebersberg","pp-obn.ebersberg.pi.verkehr@polizei.bayern.de"
"85617","Aßling","pp-obn.ebersberg.pi.verkehr@polizei.bayern.de"
"88636","Illmensee","info@illmensee.de"
"90547","Stein (Mittelfranken)","pp-mfr.stein.pi@polizei.bayern.de"
"91161","Hilpoltstein","pp-mfr.hilpoltstein.pi@polizei.bayern.de"
"91227","Lauf an der Pegnitz","info@zv-kvs.de"
"91330","Eggolsheim","jachim@eggolsheim.de"
"93138","Lappersdorf","marktverwaltung@lappersdorf.de"
"93170","Bernhardswald","marion.riederer@bernhardswald.de"
"94065","Waldkirchen","vued@waldkirchen.de"
"94137","Bayerbach (Rottal-Inn)","pp-nb.pfarrkirchen.pi@polizei.bayern.de"
"96148","Baunach","h.schmitt@vg-baunach.de"
"96472","Rödental","valeska.doehler@roedental.de"
"97737","Gemünden am Main","poststelle@gemuenden.bayern.de"
"97993","Creglingen","eva.denecke@creglingen.de"
"99867","Gotha","bussgeldstelle@gotha.de"
"85395","Freising","info@zkv-sob.de"
"79276","Reute (Breisgau)","bussgeldstelle@landkreis-emmendingen.de"
"22880","Wedel","bussgeldstelle@kreis-pinneberg.de"
"83026","Rosenheim","verkehrsueberwachung@rosenheim.de"
"83024","Rosenheim","verkehrsueberwachung@rosenheim.de"
"23629","Scharbeutz","verwarnung@gemeinde-scharbeutz.de"
"59439","Holzwickede","owi-verkehr@holzwickede.de"
"32805","Horn-Bad Meinberg","post@horn-badmeinberg.de"
"83209","Prien am Chiemsee","ordnungsamt@prien.de"
"88079","Kressbronn am Bodensee","rathaus@kressbronn.de"
"95615","Marktredwitz","owi-anzeigen@zv-kvs.de"
"42799","Leichlingen","bussgeldstelle@leichlingen.de"
"74385","Pleidelsheim","meldeamt@rathaus-pleidelsheim.de"
"26736","Krummhörn","bussgeld@landkreis-aurich.de"
"56338","Braubach","l.krings@vg-loreley.de"
"63322","Rödermark","obb-roedermark-messel@roedermark.de"
"04158","Leipzig","bussgeld@leipzig.de"
"04178","Leipzig","bussgeld@leipzig.de"
"04316","Leipzig","bussgeld@leipzig.de"
"45129","Essen","verkehrsueberwachung@ordnungsamt.essen.de"
"91443","Scheinfeld","info@vgem.scheinfeld.de"
"31199","Diekholzen","stadtordnungsdienst@stadt-hildesheim.de"
"08112","Wilkau-Haßlau","poststelle@wilkau-hasslau.de"
"98673","Eisfeld","stadtverwaltung@stadt-eisfeld.de"
"03185","Peitz","ordnungsamt@peitz.de"
"97357","Prichsenstadt","vued@stadt-kitzingen.de"
"97346","Iphofen","vued@stadt-kitzingen.de"
"85445","Oberding","pp-obn.erding.pi.verkehr@polizei.bayern.de"
"35630","Ehringshausen","info@ehringshausen.de"
"34281","Gudensberg","ordnungsamt@stadt-gudensberg.de"
"97359","Schwarzach am Main","vued@stadt-kitzingen.de"
"97334","Sommerrach","vued@stadt-kitzingen.de"
"77787","Nordrach","b.repple@nordrach.de"
"98528","Suhl","ordnungsamt@stadtsuhl.de"
"73650","Winterbach (Remstal)","c.eidelloth@winterbach.de"
"95463","Bindlach","pi-land.bayreuth@polizei.bayern.de"
"79283","Bollschweil","patricia.peter@lkbh.de"
"16230","Britz","ordnungsamt@amt-bco.de"
"68647","Biblis","ordnungsamt@biblis.eu"
"82069","Schäftlarn","post@schaeftlarn.de"
"35639","Ehringshausen","info@ehringshausen.de"
"25715","Eddelak","info@mitteldithmarschen.de"
"83483","Bischofswiesen","julia.hinterbrandner@bischofswiesen.de"
"93342","Saal an der Donau","sandra.rankl@saal-donau.de"
"08315","Lauter-Bernsbach","m.meyer@lauter-bernsbach.de"
"83410","Laufen (Salzach)","pp-obs.laufen.pi@polizei.bayern.de"
"74632","Neuenstein (Hohenlohe)","stadtverwaltung@neuenstein.de"
"39340","Haldensleben","ordnungsamt@haldensleben.de"
"91799","Langenaltheim","geschaeftsleitung@langenaltheim.de"
"97353","Wiesentheid","kvue@wiesentheid.de"
"18586","Sellin","bussgeldstelle@lk-vr.de"
"35647","Waldsolms","j.lindner@waldsolms.de"
"18258","Schwaan","tina.prueter@schwaan.de"
"27619","Schiffdorf","gemeinde@schiffdorf.de"
"97337","Dettelbach","vued@stadt-kitzingen.de"
"97355","Wiesenbronn","vued@stadt-kitzingen.de"
"92660","Neustadt an der Waldnaab","owi-anzeigen@zv-kvs.de"
"97502","Euerbach","gemeinde@euerbach.de"
"83101","Rohrdorf (am Inn)","ordnungsamt@rohrdorf.de"
"76879","Ottersheim bei Landau","verbandsgemeinde@vg-bellheim.de"
"35463","Fernwald","wiessner@fernwald.de"
"25551","Hohenlockstedt","info@amt-kellinghusen.de"
"91757","Treuchtlingen","ordnungsamt@treuchtlingen.de"
"37327","Leinefelde-Worbis","j.riese@leinefelde-worbis.de"
"87541","Bad Hindelang","ordnungsamt@badhindelang.de"
"99752","Bleicherode","u.kolditz@bleicherode.de"
"48324","Sendenhorst","mail@sendenhorst.de"
"06249","Mücheln (Geiseltal)","ordnungsamt@muecheln.de"
"14793","Ziesar","s.prill@amt-ziesar.de"
"07389","Ranis","ordnungsamt@vg-ranis-ziegenrueck.de"
"86453","Dasing","info@vg-dasing.de"
"07381","Pößneck","ordnungsamt@poessneck.de"
"13047","Berlin","ordnungsamt-zab@ba-mitte.berlin.de"
"79793","Wutöschingen","bussgeldstelle@landkreis-waldshut.de"
"82491","Grainau","info@zv-oberland.de"
"06868","Coswig (Anhalt)","ordnungsamt@coswig-online.de"
"15827","Blankenfelde-Mahlow","ordnungsrecht@blankenfelde-mahlow.de"
"16562","Hohen Neuendorf","ordnungsamt@hohen-neuendorf.de"
"23936","Hamberge","ordnungsamt@amt-nordstormarn.de"
"85101","Lenting","poststelle@lra-ei.bayern.de"
"34599","Neuental","info@neuental.de"
"85447","Fraunberg","info@fraunberg.de"
"23923","Schönberg (Mecklenburg)","info@schoenberger-land.de"
"72124","Pliezhausen","stadt@reutlingen.de"
"76857","Albersweiler","info@annweiler.rlp.de"
"15526","Bad Saarow","ordnungsamt@amt-scharmuetzelsee.de"
"72829","Engstingen","info@engstingen.de"
"37247","Großalmerode","thomas.schultze@grossalmerode.de"
"82496","Oberau","info@zv-oberland.de"
"73119","Zell unter Aichelberg","ordnungsamt@lkgp.de"
"82490","Farchant","info@zv-oberland.de"
"88605","Meßkirch","ordnungsamt@messkirch.de"
"75391","Gechingen","l.meergraf@gechingen.de"
"21714","Hammah","info@oldendorf-himmelpforten.de"
"39326","Wolmirstedt","ordnung@stadtwolmirstedt.de"
"97297","Waldbüttelbrunn","rathaus@waldbuettelbrunn.de"
"07819","Triptis","ordnungsamt@triptis.de"
"06259","Braunsbedra","ordnungsamt@braunsbedra.de"
"99334","Amt Wachsenburg","info@amt-wachsenburg.de"
"78573","Wurmlingen (Landkreis Tuttlingen)","klaus.schellenberg@wurmlingen.de"
"67742","Lauterecken","ordnungsamt@vg-lw.de"
"97320","Mainstockheim","vued@stadt-kitzingen.de"
"76549","Hügelsheim","ouzzine.h@huegelsheim.de"
"98701","Großbreitenbach","ordnungsamt@lg-grossbreitenbach.de"
"94124","Büchlberg","verkehrsueberwachung@passau.de"
"15320","Neuhardenberg","info@amt-seelow-land.de"
"83727","Schliersee (Gemeinde)","rathaus@schliersee.de"
"91244","Reichenschwand","zv-kvue-nl@hersbruck.de"
"21737","Wischhafen","recht@landkreis-stade.de"
"09221","Neukirchen/Erzgebirge","s.despang@neukirchen-erzgebirge.de"
"06905","Bad Schmiedeberg","stadt@bad-schmiedeberg.de"
"94342","Straßkirchen","riedl@vg-strasskirchen.de"
"82380","Peißenberg","ordnungsamt@peissenberg.de"
"79856","Hinterzarten","hinterzarten.pw@polizei.bwl.de"
"99718","Greußen","poststelle@lg-greussen.de"
"67722","Winnweiler","ordnungsamt@winnweiler-vg.de"
"21756","Osten (Oste)","samtgemeinde@hemmoor.de"
"14806","Bad Belzig","aeussereverwaltung@bad-belzig.de"
"97720","Nüdlingen","marco.nicolai@nuedlingen.de"
"71739","Oberriexingen","koehler@oberriexingen.de"
"39217","Schönebeck (Elbe)","stadt.sbk@schoenebeck-elbe.de"
"76891","Bruchweiler-Bärenbach","info@dahner-felsenland.de"
"79346","Endingen am Kaiserstuhl","rathaus@endingen.de"
"46342","Velen","info@velen.de"
"24629","Kisdorf","info@amt-kisdorf.de"
"99759","Sollstedt","info@sollstedt.de"
"22099","Hamburg","anzeigenbussgeldstelle@owi-verkehr.hamburg.de"
"21647","Moisburg","samtgemeind@hollenstedt.de"
"73779","Deizisau","wilmsch@deizisau.de"
"21712","Großenwörden","info@oldendorf-himmelpforten.de"
"07589","Münchenbernsdorf","ordnungsamt@rathaus-muenchenbernsdorf.de"
"24594","Hohenwestedt","info@amt-mittelholstein.de"
"21755","Hechthausen","samtgemeinde@hemmoor.de"
"14771","Brandenburg an der Havel","ordnungsamt@stadt-brandenburg.de"
"14775","Brandenburg an der Havel","ordnungsamt@stadt-brandenburg.de"
"46348","Raesfeld","altrogge@raesfeld.de"
"38889","Blankenburg (Harz)","kontakt@blankenburg.de"
"75331","Engelsbrand","gemeinde@engelsbrand.de"
"22965","Todendorf","info@bargteheide-land.de"
"14773","Brandenburg an der Havel","ordnungsamt@stadt-brandenburg.de"
"01877","Bischofswerda","owi@lra-bautzen.de"
"24988","Oeversee","ordnungsamt@amt-oeversee.de"
"39524","Kamern","oa2@elbe-havel-land.de"
"37351","Dingelstädt","ordnungsamt@dingelstaedt.de"
"02796","Jonsdorf","stadtordnung@zittau.de"
"89601","Schelklingen","schelklingen.pw@polizei.bwl.de"
"79356","Eichstetten am Kaiserstuhl","ordnungsrecht@lkbh.de"
"83339","Chieming","gemeinde@chieming.de"
"55430","Oberwesel","rathaus@vg-hm.de"
"35796","Weinbach","info@weinbach.de"
"76855","Annweiler am Trifels","info@annweiler.rlp.de"
"98593","Floh-Seligenthal","l.laube@floh-seligenthal.de"
"01762","Hartmannsdorf-Reichenau","anke.zimmermann@gemeinde-klingenberg.de"
"71154","Nufringen","j.luz@nufringen.de"
"25358","Horst (Holstein)","info@amt-horst-herzhorn.de"
"77975","Ringsheim","gemeinde@rinsheim.de"
"87497","Wertach","stadt@sonthofen.de"
"73266","Bissingen an der Teck","h.burkhardt@weilheim-teck.de"
"72669","Unterensingen","lra@lra-es.de"
"75305","Neuenbürg","ordnungsamt@neuenbuerg.de"
"29320","Südheide","info@gemeinde-suedheide.de"
"06502","Thale","stadt@thale.de"
"23863","Kayhude","bussgeldstelle@kreis-stormarn.de"
"71563","Affalterbach","gemeinde@affalterbach.de"
"88639","Wald (Hohenzollern)","pfullendorf.pw@polizei.bwl.de"
"18573","Altefähr","sekretariat@amt-westruegen.de"
"78262","Gailingen am Hochrhein","info@gailingen.de"
"08645","Bad Elster","sven.keil@badelster.de"
"96317","Kronach","poststelle@stadt-kronach.de"
"32699","Extertal","bussgeldstelle@kreis-lippe.de"
"22097","Hamburg","anzeigenbussgeldstelle@owi-verkehr.hamburg.de"
"87561","Oberstdorf","hauptverwaltung@markt-oberstdorf.de"
"35764","Sinn (Hessen)","ordnungsamt@gemeindesinn.de"
"15806","Zossen","vl-buergermeisterin@svzossen.brandenburg.de"
"76848","Wilgartswiesen","michael.nist@hauenstein.rlp.de"
"86807","Buchloe","stadt@buchloe.de"
"33142","Büren (Westfalen)","bartels@bueren.de"
"35469","Allendorf (Lumda)","ordnungsamt@allendorf-lda.de"
"97340","Marktbreit","verkehrsueberwachung@dettelbach.de"
"80789","München","verkehrsueberwachung.kvr@muenchen.de"
"34289","Zierenberg","info@stadt-zierenberg.de"
"03099","Kolkwitz","info@kolkwitz.de"
"03205","Calau","suchomel@calau.de"
"34308","Bad Emstal","info@stadt-zierenberg.de"
"72145","Hirrlingen","bma@hirrlingen.de"
"71272","Renningen","ordnung@renningen.de"
"35794","Mengerskirchen","ordnungsamt@mengerskirchen.de"
"77971","Kippenheim","bussgeldbehoerde@ortenaukreis.de"
"79224","Umkirch","ordnungsrecht@lkbh.de"
"86456","Gablingen","info@verkehrsueberwachung-schwaben-mitte.de"
"72818","Trochtelfingen","info@trochtelfingen.de"
"85598","Vaterstetten","pp-obn.poing.pi@polizei.bayern.de"
"79238","Ehrenkirchen","ordnungsrecht@lkbh.de"
"86919","Utting am Ammersee","info@utting.de"
"93497","Willmering","poststelle@willmering.de"
"99634","Straußfurt","ordnungsamt@vgstraussfurt.de"
"86938","Schondorf am Ammersee","schreinervg@schondorf.de"
"82279","Eching am Ammersee","schreinervg@schondorf.de"
"82211","Herrsching am Ammersee","ordnungsamt@herrsching.de"
"82237","Wörthsee (Gemeinde)","buergermeisterin@woerthsee.de"
"82229","Seefeld (Oberbayern)","dolde@seefeld.de"
"82234","Weßling","buergerservice@gemeinde-wessling.de"
"85599","Vaterstetten","pp-mue.muenchen.pi27@polizei.bayern.de"
"14822","Brück","ordnung@amt-brueck.de"
"23627","Groß Grönau","strassenverkehr@kreis-rz.de"
"78256","Steißlingen","gemeindevollzugsdienst@steisslingen.de"
"36452","Kaltennordheim","zentrale@vghoherhoen.de"
"88521","Ertingen","d.paul@ertingen.de"
"03222","Lübbenau/Spreewald","ordnung@luebbenau-spreewald.de"
"85646","Vaterstetten","pp-mue.muenchen.pi27@polizei.bayern.de"
"01900","Großröhrsdorf","ordnungsamt@grossroehrsdorf.de"
"73655","Plüderhausen","k.retter@pluederhausen.de"
"15745","Wildau","ordnungsamt@wildau.de"
"85253","Erdweg","kvue@dachau.de"
"33803","Steinhagen (Westfalen)","info@steinhagen.de"
"96166","Kirchlauter","robert.barth@hassfurt.de"
"68799","Reilingen","beate.hecker@reilingen.de"
"86650","Wemding","ordnungsamt@vg-wemding.de"
"06425","Plötzkau","info@saale-wipper.de"
"91462","Dachsbach","gerhardshofen@vg-uehlfeld.de"
"79341","Kenzingen","ordnungsverwaltung@kenzingen.de"
"83301","Traunreut","ordnungsamt@traunreut.de"
"87459","Pfronten","stadtverwaltung@fuessen.de"
"47509","Rheurdt","ordnungsamt@rheurdt.de"
"57572","Niederfischbach","buergerservice@kirchen-sieg.de"
"21762","Otterndorf","thomas.claus@land.hadeln.de"
"73105","Dürnau (Landkreis Göppingen)","j.baertle@duernau.de"
"21516","Büchen","ordnungsamt@gemeinde-buechen.de"
"99998","Mühlhausen/Thüringen","info@stadtverwaltung.muehlhausen.de"
"86653","Monheim (Schwaben)","hauptamt@vg-monheim.de"
"69242","Mühlhausen (Kraichgau)","gemeinde@muehlhausen-kraichgau.de"
"76448","Durmersheim","ordnungsamt@durmersheim.de"
"19077","Rastow","a.becker@amt-ludwigslust-land.de"
"99880","Waltershausen","hauptamt@stadt-waltershausen.de"
"19288","Ludwigslust","bussgeldstelle@ludwigslust.de"
"75385","Bad Teinach-Zavelstein","stadtverwaltung@bad-teinach-zavelstein.de"
"94239","Zachenberg","info@vg-ruhmannsfelden.de"
"99834","Gerstungen","ordnung@gerstungen.de"
"21256","Handeloh","info@tostedt.de"
"03229","Altdöbern","recht-ordnung@amt-altdoebern.de"
"73101","Aichelberg (Landkreis Göppingen)","ordnungsamt@lkgp.de"
"97645","Ostheim vor der Rhön","pi.mellrichstadt@polizeibayern.de"
"73560","Böbingen an der Rems","rathaus@boebingen.de"
"56414","Wallmerod","m.schmidt@wallmerod.de"
"91220","Schnaittach","pp-mauf.lauf.pi@polizei.bayern.de"
"99338","Plaue","m.holtmann@gemeinde-geratal.de"
"72127","Kusterdingen","rathaus@kusterdingen.de"
"48734","Reken","d.edeler@reken.de"
"06779","Raguhn-Jeßnitz","ordnungswesen@raguhn-jessnitz.de"
"18528","Bergen auf Rügen","zulassungsbehoerde@lr-vr.de"
"03096","Burg (Spreewald)","martin.hoffmann@amt-burg-spreewald.de"
"88518","Herbertingen","ordnung@bad-saulgau.de"
"08223","Falkenstein/Vogtl.","knuepfer.ordnungsamt@stadt-falkenstein.de"
"39590","Tangermünde","stadt@tangermuende.de"
"67806","Rockenhausen","ordnungsamt@vg-nl.de"
"36341","Lauterbach (Hessen)","verkehrsowi@lauterbach-hessen.de"
"74595","Langenburg","post@langenburg.de"
"28790","Schwanewede","bussgeldstelle@landkreis-osterholz.de"
"06800","Jeßnitz (Anhalt)","ordnungswesen@raguhn-jessnitz.de"
"27252","Schwaförden","info@schwafoerden.de"
"85077","Manching","ordnungsamt@manching.de"
"26835","Hesel","k.ruest@lkleer.de"
"26845","Nortmoor","vowi-anzeige@leer.de"
"73765","Neuhausen auf den Fildern","ordnungsamt@neuhausen-filder.de"
"92533","Wernberg-Köblitz","info@wernberg-koeblitz.de"
"97225","Zellingen","verkehr@vgem-zellingen.de"
"32683","Barntrup","bussgeldstelle@kreis-lippe.de"
"83109","Großkarolinenfeld","gemeinde@grosskarolinenfeld.de"
"24214","Gettorf","poststelle@amtdw.landsh.de"
"95466","Weidenberg","pi-land.bayreuth@polizei.bayern.de"
"95473","Creußen","ordnungsamt@vgem-creussen.bayern.de"
"74251","Lehrensteinsfeld","diana.szattelberger@lehrensteinsfeld.de"
"35321","Laubach","ordnungsamt@laubach-online.de"
"08412","Werdau","3.11koerner@werdau.de"
"01945","Hohenbocka","owi@amt-ruhland.de"
"95485","Warmensteinach","pi-land.bayreuth@polizei.bayern.de"
"86405","Meitingen","a.zwick@markt-meitingen.de"
"01855","Sebnitz","ordnungsamt@stadtverwaltung-sebnitz.de"
"14823","Niemegk","ordnung@amt-niemegk.de"
"97493","Bergrheinfeld","pi.schweinfurt@polizei.bayern.de"
"39596","Arneburg","h.hack@arneburg-goldbeck.de"
"31241","Ilsede","ruhenderverkehr@ilsede.de"
"19322","Wittenberge","ordnungsamt@wittenberge.de"
"15562","Rüdersdorf bei Berlin","ordnungsamt@ruedersdorf.de"
"76473","Iffezheim","amt52@landkreis-rastatt.de"
"83624","Otterfing","gemeinde@otterfing.de"
"98587","Steinbach-Hallenberg","stadt@steinbach-hallenberg.de"
"98574","Schmalkalden","stadt@schmalkalden.de"
"01987","Schwarzheide","t.kurze@schwarzheide.de"
"31020","Salzhemmendorf","bussgeldstelle@hameln-pyrmont.de"
"73439","Aalen","bussgeldstelle@aalen.de"
"78250","Tengen","stadt@tengen.de"
"91235","Velden (Pegnitz)","pp-mfr.hersbruck.pi@polizei.bayern.de"
"79254","Oberried (Breisgau)","ordnungsamt@oberried.de"
"79674","Todtnau","ordnung@loerrach-landkreis.de"
"09212","Limbach-Oberfrohna","ordnungsangelegenheiten@limbach-oberfrohna.de"
"91094","Langensendelbach","verwaltung@langensendelbach.de"
"06484","Quedlinburg","stadt@quedlinburg.de"
"74639","Zweiflingen","info@gemeinde-zweiflingen.de"
"74372","Sersheim","gemeinde@sersheim.de"
"75428","Illingen (Württemberg)","gemeinde@illingen-online.de"
"07646","Stadtroda","rode@stadtroda.de"
"74369","Löchgau","rathaus@loechgau.de"
"68809","Neulussheim","ordnungswesen@neulussheim.de"
"49170","Hagen am Teutoburger Wald","franke@hagen-atw.de"
"93105","Tegernheim","johann.weigert@tegernheim.de"
"77880","Sasbach","rathaus@sasbach-ortenau.de"
"74206","Bad Wimpfen","stadtverwaltung@badwimpfen.de"
"54595","Prüm","dorothea.zierden-kollmer@vg-pruem.de"
"79777","Ühlingen-Birkendorf","alexandra.ruf@uehlingen-birkendorf.de"
"74538","Rosengarten (Landkreis Schwäbisch Hall)","gemeinde@rosengarten.de"
"79427","Eschbach (Markgräflerland)","ordnungsrecht@lkbh.de"
"16278","Angermünde","stadt@angermuende.de"
"79258","Hartheim am Rhein","gemeinde@hartheim.de"
"69254","Malsch (bei Heidelberg)","ordnungsamt@rhein-neckar-kreis.de"
"36137","Großenlüder","peter.schlitzer@grossenlueder.de"
"18211","Admannshagen-Bargeshagen","s.leverenz@doberan-land.de"
"24582","Bordesholm","amt@bordesholm.de"
"21358","Mechtersen","info@landkreis-lueneburg.de"
"77709","Wolfach","vollzugsdienst@wolfach.de"
"39261","Zerbst/Anhalt","info@stadt-zerbst.de"
"77830","Bühlertal","karsten.huber@buehlertal.de"
"29336","Nienhagen (Landkreis Celle)","bussgeldstelle@lkcelle.de"
"29352","Adelheidsdorf","bussgeldstelle@lkcelle.de"
"09350","Lichtenstein/Sa.","sicherheit.ordnung@lichtenstein-sachsen.de"
"72658","Bempflingen","boezel@bempflingen.de"
"72293","Glatten","braun@glatten.de"
"73098","Rechberghausen","wanner@gemeinde.rechberghausen.de"
"14828","Görzke","m.ellermann@amt-ziesar.de"
"79801","Hohentengen am Hochrhein","ordnungsamt@landkreis-waldshut.de"
"96528","Frankenblick","ordnungsamt@frankenblick.eu"
"14827","Wiesenburg/Mark","gemeinde@wiesenburgmark.de"
"77966","Kappel-Grafenhausen","ordnungsamt@kappel-grafenhausen.de"
"06193","Wettin-Löbejün","ordnungsamt@mail-wl.de"
"26524","Hage","rathaus@sg-hage.de"
"31699","Beckedorf","wehling@sg-lindhorst.de"
"32816","Schieder-Schwalenberg","f.luttmann@schieder-schwalenberg.de"
"54298","Welschbillig","ordnungsamt@trier-land.de"
"06237","Leuna","info@stadtleuna.de"
"79730","Murg (Hochrhein)","post@gemeinde-murg.de"
"17094","Burg Stargad","c.ruchay@stargarder-land.de"
"79400","Kandern","stadt@kandern.de"
"91717","Wassertrüdingen","poststelle@stadt-wassertruedingen.de"
"37445","Walkenried","froehlichs@walkenried.de"
"91469","Hagenbüchach","pp-mfr.neustadt.pi@polizei.bayern.de"
"75449","Wurmberg","strassenverkehr.ordnung@enzkreis.de"
"82296","Schöngeising","info@grafrath.bayern.de"
"87487","Wiggensbach","silvia.mayr@wiggensbach.de"
"79591","Eimeldingen","cornelia.flury@eimeldingen.de"
"08393","Meerane","ordnungsamt@landkreis-zwickau.de"
"06647","An der Poststraße","ordnung@vgem-finne.de"
"55442","Stromberg (Hunsrück)","rathaus@vg-ls.de"
"69928","Walldürn","info@wallduern.de"
"69427","Mudau","post@neckar-odenwald-kreis.de"
"35759","Driedorf","info@driedorf.de"
"74850","Schefflenz","post@neckar-odenwald-kreis.de"
"74842","Billigheim","post@neckar-odenwald-kreis.de"
"74838","Limbach","post@neckar-odenwald-kreis.de"
"15834","Rangsdorf","gemeindeverwaltung@gv-rangsdorf.de"
"82065","Baierbrunn","AignerL@lra-m.bayern.de"
